member_id,loan_amount,funded_amount,funded_amount_inv,term,int_rate,instalment,grade,sub_grade,employment_length,home_ownership,annual_inc,verification_status,issue_date,loan_status,payment_plan,purpose,dti,delinq_2yrs,earliest_credit_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_accounts,total_accounts,out_prncp,out_prncp_inv,total_payment,total_payment_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_payment_date,last_payment_amount,next_payment_date,last_credit_pull_date,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type
994941,32000,26675.0,11675.0002449,60 ,13.99,620.55,C,C3,10+ ,RENT,62000.0,Source Verified,Jul-2017,Charged Off,n,debt_consolidation,18.81,0,Feb-2000,2,,,6,16,0.0,0.0,2411.17,1053.38,622.15,617.79,0.0,1171.23,11.44,Sep-2017,620.55,,Feb-2018,0.0,,1,INDIVIDUAL
994843,16000,16000.0,15975.0,60 ,17.49,401.87,D,D5,5 ,MORTGAGE,57000.0,Not Verified,Jun-2017,Charged Off,n,debt_consolidation,11.96,0,Jul-1997,1,,,5,15,0.0,0.0,10334.38,10318.37,4788.74,4855.83,0.0,689.81,6.8981000076,Aug-2019,32.64,,Jan-2022,0.0,,1,INDIVIDUAL
994712,25000,25000.0,24975.0,,15.99,607.82,D,D2,3 ,MORTGAGE,60000.0,Verified,Jun-2017,Charged Off,n,debt_consolidation,19.16,0,Feb-2001,1,,,12,29,0.0,0.0,18709.97,18691.44,8837.9,7572.06,0.0,2300.01,23.0001,Nov-2019,36.42,,Mar-2020,0.0,,1,INDIVIDUAL
994405,14300,14300.0,14300.0,60 ,21.36,389.77,F,F4,4 ,RENT,41766.4,Verified,Jun-2017,Charged Off,n,debt_consolidation,17.93,0,May-2000,1,,,7,21,0.0,0.0,5724.81,5724.81,1651.65,3346.59,0.0,726.57,6.92,Sep-2018,437.01,,Dec-2019,0.0,,1,INDIVIDUAL
994301,3250,3250.0,3250.0,60 ,11.99,72.28,B,B5,3 ,MORTGAGE,48000.0,Verified,Jun-2017,Charged Off,n,car,13.2,0,Apr-2004,0,,63.0,8,13,0.0,0.0,2882.19,2882.19,1763.08,898.26,0.0,220.85,2.078300002,Aug-2020,72.28,,Jan-2021,0.0,,1,INDIVIDUAL
993818,5000,5000.0,5000.0,36 ,11.99,166.05,B,B5,,MORTGAGE,50000.0,Verified,Jun-2017,Charged Off,n,other,11.59,0,Mar-1997,0,,,7,18,0.0,0.0,2988.01,2988.01,2274.91,713.1,0.0,0.0,0.0,Jan-2019,166.05,,Dec-2018,0.0,,1,INDIVIDUAL
993703,6000,6000.0,6000.0,36 ,12.99,202.14,C,C1,9 ,MORTGAGE,50400.0,Source Verified,Jun-2017,Charged Off,n,debt_consolidation,13.86,0,Nov-2000,1,52.0,58.0,8,18,0.0,0.0,5343.94,5343.94,3903.69,1138.23,0.0,302.02,6.1949999976,Aug-2019,202.14,,Jan-2020,0.0,,1,INDIVIDUAL
993415,13000,13000.0,13000.0,36 ,10.59,423.09,B,B2,7 ,RENT,67000.0,Source Verified,Jun-2017,Charged Off,n,debt_consolidation,14.99,0,Nov-2000,2,,,7,13,0.0,0.0,5069.04,5069.04,3879.22,1189.82,0.0,0.0,0.0,Jul-2018,423.09,,Jan-2022,0.0,,1,INDIVIDUAL
993146,14125,14125.0,14100.0,60 ,16.49,347.19,D,D3,10+ ,MORTGAGE,40000.0,Verified,Jul-2017,Charged Off,n,debt_consolidation,23.52,0,Jun-1991,0,24.0,,10,23,0.0,0.0,8577.96,8562.86,4100.3,3870.24,17.327499064,590.09,5.7598000028,Jun-2019,347.19,,Nov-2019,0.0,,1,INDIVIDUAL
992835,8000,8000.0,8000.0,36 ,7.49,248.82,A,A4,10+ ,MORTGAGE,87000.0,Not Verified,Jun-2017,Charged Off,n,other,13.03,0,Feb-1998,0,,,9,29,0.0,0.0,5308.78,5308.78,4412.28,410.82,0.0,485.68,87.4224,Jun-2018,3584.0,,Aug-2018,0.0,,1,INDIVIDUAL
992634,10000,10000.0,10000.0,36 ,18.39,363.49,E,E2,9 ,RENT,22000.0,Not Verified,Jun-2017,Charged Off,n,debt_consolidation,2.18,1,Mar-2001,3,22.0,,3,10,0.0,0.0,1816.61,1816.61,421.85,482.35,18.0623776923,894.35,223.1976,Dec-2017,200.0,,Feb-2018,0.0,,1,INDIVIDUAL
992125,22750,22750.0,20590.3322785,60 ,12.99,517.52,C,C1,,MORTGAGE,43600.0,Verified,Jul-2017,Charged Off,n,debt_consolidation,21.11,0,Nov-1985,2,,,14,21,0.0,0.0,18126.5,14291.96,10286.95,6273.69,0.0,1565.86,281.854799995,May-2020,33.0,,Jan-2022,0.0,,1,INDIVIDUAL
991953,12225,12225.0,11175.0,60 ,17.49,307.06,D,D5,< 1 ,MORTGAGE,105000.0,Not Verified,Jun-2017,Charged Off,n,debt_consolidation,4.23,0,Jan-2000,0,,89.0,12,21,0.0,0.0,6931.98,6336.2,4971.34,1543.07,15.3475747,402.22,72.3995999989,May-2018,5000.0,,Jul-2018,0.0,,1,INDIVIDUAL
991294,25000,19625.0,19625.0,60 ,20.62,526.74,F,F2,8 ,RENT,72000.0,Verified,Jun-2017,Charged Off,n,debt_consolidation,22.83,0,Aug-2002,2,,,13,31,0.0,0.0,19008.76,19008.76,5010.92,6775.42,0.0,7222.42,1300.95340002,Nov-2019,210.12,,Jan-2022,0.0,,1,INDIVIDUAL
990803,12000,12000.0,12000.0,,13.49,276.06,C,C2,7 ,RENT,26400.0,Not Verified,Jun-2017,Charged Off,n,credit_card,17.18,0,Feb-2001,1,,,11,21,0.0,0.0,3035.24,3035.24,1636.8,1388.31,0.0,10.13,0.0,Jun-2018,276.06,,Jan-2022,0.0,,1,INDIVIDUAL
990462,21000,16075.0,16075.0,60 ,18.39,411.62,E,E2,< 1 ,MORTGAGE,120000.0,Verified,Jun-2017,Charged Off,n,debt_consolidation,15.31,0,Mar-2002,0,,,7,23,0.0,0.0,21215.11,21215.11,4750.02,5127.18,0.0,11337.91,0.0,Jul-2019,411.62,,Jan-2022,0.0,,1,INDIVIDUAL
990424,5000,5000.0,5000.0,60 ,11.49,109.94,B,B4,6 ,OWN,43800.0,Source Verified,Jun-2017,Charged Off,n,car,19.62,0,Jan-2004,0,,,12,16,0.0,0.0,5682.15,5682.15,4134.88,1547.27,0.0,0.0,0.0,Nov-2021,109.94,,Jan-2022,0.0,,1,INDIVIDUAL
989760,7000,7000.0,7000.0,36 ,11.49,230.8,B,B4,10+ ,MORTGAGE,69600.0,Not Verified,Jun-2017,Charged Off,n,small_business,8.09,0,Nov-1997,0,,,8,24,0.0,0.0,230.0,230.0,163.21,66.79,0.0,0.0,0.0,Aug-2017,230.8,,Jan-2022,0.0,,1,INDIVIDUAL
989377,35000,35000.0,34725.0,36 ,13.49,1187.57,C,C2,10+ ,MORTGAGE,120000.0,Verified,Jun-2017,Charged Off,n,credit_card,16.34,0,Jan-1991,0,,,8,29,0.0,0.0,36582.56,36294.67,28085.09,7540.52,0.0,956.95,9.569499987,Feb-2020,100.94,,Jun-2020,0.0,,1,INDIVIDUAL
988947,30000,30000.0,30000.0,60 ,11.99,667.19,B,B5,8 ,RENT,134000.0,Verified,Jul-2017,Charged Off,n,debt_consolidation,27.43,0,Nov-1995,1,,,7,18,0.0,0.0,25416.86,25416.86,15269.99,8016.3,0.0,2130.57,20.6520999925,Jun-2020,667.19,,Nov-2020,0.0,,1,INDIVIDUAL
988173,7500,7500.0,7500.0,36 ,,244.09,B,B2,10+ ,RENT,36000.0,Not Verified,Jun-2017,Charged Off,n,debt_consolidation,7.6,0,Jul-1998,2,,,12,29,0.0,0.0,3688.23,3688.23,3045.09,643.14,0.0,0.0,0.0,Jul-2018,244.09,,Jan-2022,0.0,,1,INDIVIDUAL
987655,28200,18475.0,18450.0,60 ,20.62,495.87,F,F2,7 ,RENT,56000.0,Verified,Jul-2017,Charged Off,n,debt_consolidation,21.28,0,Sep-2000,2,,,7,18,0.0,0.0,9159.2,9146.82,1718.56,2739.05,0.0,4701.59,0.0,Apr-2018,495.87,,Jan-2022,0.0,,1,INDIVIDUAL
987234,2800,2800.0,2800.0,36 ,8.49,88.38,A,A5,,MORTGAGE,15204.0,Not Verified,Jun-2017,Charged Off,n,other,22.65,0,Mar-2006,2,,,5,7,0.0,0.0,1413.44,1413.44,1148.27,254.77,0.0,10.4,0.0,Nov-2018,88.38,,Jan-2022,0.0,,1,INDIVIDUAL
985745,24000,16450.0,16425.0,,18.07,418.35,D,D4,10+ ,RENT,72000.0,Verified,Jun-2017,Charged Off,n,debt_consolidation,21.08,1,Apr-1993,2,9.0,,7,23,0.0,0.0,2503.26,2499.48,1060.27,1442.99,0.0,0.0,0.0,Dec-2017,418.35,,Jan-2022,0.0,,1,INDIVIDUAL
987126,8000,8000.0,8000.0,60 ,16.49,196.64,D,D3,10+ ,MORTGAGE,70000.0,Source Verified,Jun-2017,Charged Off,n,debt_consolidation,11.23,0,Jan-1984,2,46.0,106.0,22,46,0.0,0.0,4479.84,4479.84,536.25,638.79,0.0,3304.8,561.816,Dec-2017,196.64,,Jan-2022,0.0,,1,INDIVIDUAL
986688,6000,6000.0,6000.0,36 ,7.49,186.61,A,A4,6 ,RENT,48000.0,Not Verified,Jun-2017,Charged Off,n,car,25.85,0,Aug-2002,0,,,11,16,0.0,0.0,1574.77,1574.77,1060.46,241.61,0.0,272.7,49.086,Feb-2018,186.61,,Jun-2018,0.0,,1,INDIVIDUAL
986255,6000,6000.0,5975.0,36 ,10.59,195.27,B,B2,< 1 ,RENT,19200.0,Not Verified,Jun-2017,Charged Off,n,debt_consolidation,12.31,0,Oct-2000,1,,,9,15,0.0,0.0,3127.85,3114.83,2263.22,656.51,0.0,208.12,37.4616,Oct-2018,195.27,,Feb-2019,0.0,,1,INDIVIDUAL
986090,12000,12000.0,12000.0,60 ,18.79,309.91,E,E3,10+ ,RENT,40000.0,Source Verified,Jun-2017,Charged Off,n,debt_consolidation,20.52,0,Oct-1995,1,,93.0,11,21,0.0,0.0,1543.4,1543.4,626.96,916.44,0.0,0.0,0.0,Dec-2017,309.91,,Jan-2022,0.0,,1,INDIVIDUAL
985845,9400,9400.0,9400.0,60 ,16.49,231.05,D,D3,10+ ,MORTGAGE,47000.0,Source Verified,Sep-2017,Charged Off,n,debt_consolidation,18.56,0,Jun-2004,3,,,13,26,0.0,0.0,9403.7,9403.7,5020.27,3722.74,0.0,660.69,112.284000005,Nov-2020,231.05,,Jan-2022,0.0,,1,INDIVIDUAL
985714,14400,14400.0,14400.0,60 ,11.99,320.25,B,B5,6 ,RENT,34800.0,Source Verified,Jun-2017,Charged Off,n,debt_consolidation,23.9,0,Sep-1978,0,,,6,16,0.0,0.0,4802.57,4802.57,2829.71,1958.59,0.0,14.27,0.0,Oct-2018,320.25,,Jan-2022,0.0,,1,INDIVIDUAL
985412,4800,4800.0,4800.0,36 ,,152.42,A,A5,6 ,MORTGAGE,24600.0,Not Verified,Jun-2017,Charged Off,n,car,7.85,0,Jul-1999,1,24.0,,4,21,0.0,0.0,1977.95,1977.95,1585.3,392.65,0.0,0.0,0.0,Jul-2018,152.42,,Jan-2022,0.0,,1,INDIVIDUAL
985372,9600,9600.0,9600.0,60 ,20.2,255.42,E,E3,< 1 ,OWN,35004.0,Source Verified,Jun-2017,Charged Off,n,debt_consolidation,5.52,0,Feb-2007,2,,,5,9,0.0,0.0,9689.08,9689.08,4409.62,4530.08,0.0,749.38,7.4938000043,Jun-2020,28.8,,Oct-2020,0.0,,1,INDIVIDUAL
984368,27000,17425.0,17175.0,60 ,20.69,468.38,E,E4,10+ ,MORTGAGE,170000.0,Source Verified,Jun-2017,Charged Off,n,debt_consolidation,5.16,0,Sep-1991,0,,,6,11,0.0,0.0,9366.84,9232.42,3963.85,5388.35,0.0,14.64,0.0,Feb-2019,468.38,,Jan-2022,0.0,,1,INDIVIDUAL
983279,23275,17500.0,17475.0,60 ,17.99,444.29,E,E1,,MORTGAGE,82000.0,Verified,Jun-2017,Charged Off,n,vacation,24.82,0,Feb-1968,0,67.0,,10,21,0.0,0.0,17327.31,17302.66,9532.39,7767.64,0.0,27.28,0.0,Oct-2020,444.29,,Oct-2020,0.0,,1,INDIVIDUAL
982660,35000,24125.0,24100.0,60 ,20.62,647.52,F,F2,10+ ,MORTGAGE,104000.0,Verified,Jun-2017,Charged Off,n,debt_consolidation,21.55,0,Mar-1990,2,48.0,,17,32,0.0,0.0,13225.93,13212.24,5500.88,7440.92,0.0,284.13,16.6679999944,Feb-2019,647.52,,Jan-2022,0.0,,1,INDIVIDUAL
982539,12000,12000.0,11975.0,36 ,7.91,375.54,A,A4,5 ,MORTGAGE,39996.0,Verified,Jun-2017,Charged Off,n,debt_consolidation,24.63,1,Oct-2001,0,17.0,,13,24,0.0,0.0,6001.6,5989.12,4979.05,1022.55,0.0,0.0,0.0,Oct-2018,375.54,,Jan-2022,0.0,,1,INDIVIDUAL
982420,6000,6000.0,5975.0,,13.49,203.59,C,C2,10+ ,RENT,72000.0,Verified,Jun-2017,Charged Off,n,other,6.43,2,Jan-1993,1,14.0,,5,16,0.0,0.0,4627.75,4608.57,3360.49,1097.15,0.0,170.11,1.78,Apr-2019,203.59,,Sep-2019,0.0,,1,INDIVIDUAL
982229,26500,17500.0,17450.0,60 ,16.49,430.14,D,D3,2 ,MORTGAGE,56000.0,Verified,Jun-2017,Charged Off,n,small_business,16.59,0,Feb-1995,2,,,11,24,0.0,0.0,4481.81,4469.03,972.3,1173.05,0.0,2336.46,420.5628,Nov-2017,430.14,,Apr-2018,0.0,,1,INDIVIDUAL
982044,8000,8000.0,7975.0,36 ,12.12,266.18,B,B4,1 ,RENT,42000.0,Source Verified,Jun-2017,Charged Off,n,debt_consolidation,23.97,0,Oct-2001,2,,,10,25,0.0,0.0,3961.42,3949.05,2192.13,968.75,0.0,800.54,144.0972,Sep-2018,500.0,,Nov-2018,0.0,,1,INDIVIDUAL
981945,3200,3200.0,3200.0,36 ,12.99,107.81,C,C1,,RENT,39000.0,Verified,Jun-2017,Charged Off,n,medical,17.48,0,Feb-1995,3,78.0,,10,16,0.0,0.0,2651.68,2651.68,1972.43,593.96,14.974955941,70.32,0.7032,Jun-2019,215.62,,Nov-2019,0.0,,1,INDIVIDUAL
981657,4800,4800.0,4800.0,,17.49,120.57,D,D5,8 ,RENT,70248.0,Source Verified,Jun-2017,Charged Off,n,debt_consolidation,23.35,0,Mar-2001,1,40.0,,13,28,0.0,0.0,1398.9,1398.9,536.53,662.77,29.8848423352,169.71,1.69,Apr-2018,120.57,,Sep-2018,0.0,,1,INDIVIDUAL
981631,11500,11500.0,11500.0,36 ,,376.45,B,B3,3 ,MORTGAGE,55000.0,Source Verified,Jun-2017,Charged Off,n,debt_consolidation,22.21,0,Apr-1999,1,,,12,33,0.0,0.0,4517.13,4517.13,3408.36,1090.32,0.0,18.45,0.0,Jun-2018,376.45,,Jan-2022,0.0,,1,INDIVIDUAL
981483,17600,17600.0,17600.0,36 ,13.49,597.18,C,C2,10+ ,MORTGAGE,100000.0,Verified,Jun-2017,Charged Off,n,debt_consolidation,12.67,0,Feb-1985,1,,,15,38,0.0,0.0,3106.21,3106.21,1617.48,761.0,0.0,727.73,11.7,Oct-2017,597.18,,Mar-2018,0.0,,1,INDIVIDUAL
980988,12000,12000.0,12000.0,60 ,,297.53,D,D4,10+ ,RENT,140000.0,Source Verified,Jun-2017,Charged Off,n,debt_consolidation,13.89,0,Nov-1995,1,70.0,,16,39,0.0,0.0,4165.28,4165.28,1959.22,2206.06,0.0,0.0,0.0,Sep-2018,33.74,,Jan-2022,0.0,,1,INDIVIDUAL
980822,20000,20000.0,19975.0,60 ,10.59,430.78,B,B2,5 ,MORTGAGE,60000.0,Verified,Jun-2017,Charged Off,n,small_business,8.7,0,Aug-1992,0,,,8,38,0.0,0.0,4346.54,4341.13,1025.73,689.15,0.0,2631.66,473.6988,Oct-2017,430.78,,Mar-2018,0.0,,1,INDIVIDUAL
980710,1300,1300.0,1300.0,36 ,6.99,40.14,A,A3,10+ ,RENT,50000.0,Source Verified,Jun-2017,Charged Off,n,debt_consolidation,16.8,0,Feb-1999,1,,,11,21,0.0,0.0,880.88,880.88,760.16,120.72,0.0,0.0,0.0,Apr-2019,40.14,,Jan-2022,0.0,,1,INDIVIDUAL
980327,9600,9600.0,9575.0,36 ,5.99,292.01,A,A2,6 ,RENT,43200.0,Not Verified,Jun-2017,Charged Off,n,debt_consolidation,8.03,0,Jun-1981,0,,,6,8,0.0,0.0,431.57,430.45,0.0,0.0,0.0,431.57,4.21,,0.0,,Nov-2017,0.0,,1,INDIVIDUAL
980181,18550,18550.0,18500.0,60 ,14.79,439.27,C,C4,2 ,RENT,35000.0,Verified,Jun-2017,Charged Off,n,debt_consolidation,24.79,0,Jun-2006,3,,,7,8,0.0,0.0,5393.5,5379.0,2460.99,2362.62,0.0,569.89,6.41,May-2018,439.27,,Oct-2018,0.0,,1,INDIVIDUAL
979876,25000,15425.0,10424.9986703,60 ,12.99,350.89,C,C1,1 ,RENT,48000.0,Verified,Jul-2017,Charged Off,n,credit_card,16.48,1,Jan-1987,0,6.0,,10,24,0.0,0.0,1397.48,942.52,744.45,653.03,0.0,0.0,0.0,Nov-2017,350.89,,Jan-2022,0.0,,1,INDIVIDUAL
979818,15550,15550.0,15525.0,60 ,16.89,385.54,D,D4,7 ,RENT,50000.0,Not Verified,Jun-2017,Charged Off,n,debt_consolidation,21.96,0,Jul-1999,0,49.0,,8,26,0.0,0.0,1832.58,1829.66,504.79,646.58,0.0,681.21,6.56,Sep-2017,385.54,,Dec-2021,0.0,,1,INDIVIDUAL
979374,4000,4000.0,4000.0,36 ,5.42,120.64,A,A1,10+ ,MORTGAGE,75000.0,Not Verified,Jun-2017,Charged Off,n,home_improvement,11.63,0,Jul-1989,0,,,7,21,0.0,0.0,1580.31,1580.31,1366.53,198.79,14.9882445141,0.0,0.0,Jul-2018,120.64,,Jan-2022,0.0,,1,INDIVIDUAL
978327,24000,24000.0,24000.0,36 ,19.69,888.14,E,E5,8 ,MORTGAGE,119000.0,Source Verified,Jun-2017,Charged Off,n,debt_consolidation,14.81,0,Oct-1983,1,74.0,,10,23,0.0,0.0,7104.76,7104.76,4183.45,2911.51,0.0,9.8,0.0,Feb-2018,888.14,,Jan-2022,0.0,,1,INDIVIDUAL
978302,12000,12000.0,11984.2109424,60 ,10.99,260.85,B,B3,10+ ,MORTGAGE,55000.0,Source Verified,Jun-2017,Charged Off,n,major_purchase,7.24,0,Jun-1992,0,,,6,16,0.0,0.0,9006.52,8979.36,5371.48,2697.51,0.0,937.53,9.2016999976,Feb-2020,260.85,,Jul-2020,0.0,,1,INDIVIDUAL
977986,33000,33000.0,31690.0635872,60 ,17.99,837.81,E,E1,10+ ,MORTGAGE,82800.0,Verified,Jun-2017,Charged Off,n,debt_consolidation,21.88,0,Dec-1993,1,,,11,30,0.0,0.0,12565.77,9712.9,5709.03,6856.74,0.0,0.0,0.0,Oct-2018,30.94,,Jan-2022,0.0,,1,INDIVIDUAL
977813,8000,,8000.0,,13.99,273.39,C,C3,10+ ,RENT,58000.0,Source Verified,Jun-2017,Charged Off,n,debt_consolidation,11.77,0,Jan-2000,3,38.0,,23,44,0.0,0.0,5467.63,5467.63,4018.86,1432.74,0.0,16.03,0.0,Feb-2019,273.39,,Feb-2019,0.0,,1,INDIVIDUAL
977637,35000,21225.0,20525.1281067,60 ,15.23,507.51,C,C5,8 ,MORTGAGE,95000.0,Verified,Jun-2017,Charged Off,n,debt_consolidation,7.83,0,Feb-1998,1,,,9,36,0.0,0.0,18270.36,16897.94,10756.12,7514.24,0.0,0.0,0.0,Jul-2020,46.11,,Jan-2022,0.0,,1,INDIVIDUAL
977241,7000,7000.0,6975.0,60 ,10.99,152.17,B,B3,9 ,MORTGAGE,120000.0,Not Verified,Jun-2017,Charged Off,n,home_improvement,17.03,0,Jan-1985,0,,,14,23,0.0,0.0,5661.17,5640.97,3477.15,1696.63,0.0,487.39,4.8738999968,May-2020,25.28,,Apr-2020,0.0,,1,INDIVIDUAL
977043,12925,12925.0,12925.0,60 ,11.49,284.19,B,B4,10+ ,MORTGAGE,75000.0,Source Verified,Jun-2017,Charged Off,n,debt_consolidation,11.25,0,Aug-1982,1,,,19,47,0.0,0.0,2271.87,2271.87,1318.58,939.98,0.0,13.31,0.0,Feb-2018,284.19,,Jan-2022,0.0,,1,INDIVIDUAL
976878,12000,12000.0,12000.0,60 ,24.4,348.01,G,G4,7 ,RENT,35775.63,Not Verified,Jun-2017,Charged Off,n,renewable_energy,12.98,0,Dec-2006,0,,,2,5,0.0,0.0,4777.71,4777.71,1392.39,2775.71,0.0,609.61,5.85,Jul-2018,696.02,,Nov-2018,0.0,,1,INDIVIDUAL
976757,8875,8875.0,8625.0,36 ,11.99,294.74,B,B5,2 ,MORTGAGE,37000.0,Not Verified,Jun-2017,Charged Off,n,debt_consolidation,19.2,0,Aug-2005,0,,,7,8,0.0,0.0,8823.18,8574.65,6890.21,1654.93,0.0,278.04,2.7804000028,Nov-2019,294.74,,Apr-2020,0.0,,1,INDIVIDUAL
976503,7125,7125.0,6875.0,36 ,9.99,229.88,B,B1,2 ,MORTGAGE,60000.0,Source Verified,Jun-2017,Charged Off,n,debt_consolidation,13.38,0,Aug-1999,0,,,7,28,0.0,0.0,2707.05,2611.66,1947.52,569.83,0.0,189.7,2.2,May-2018,229.88,,Oct-2018,0.0,,1,INDIVIDUAL
976453,35000,,34650.0,60 ,16.89,859.72,D,D4,10+ ,MORTGAGE,117600.0,Verified,Jun-2017,Charged Off,n,credit_card,10.97,0,Jun-1996,1,,,11,27,0.0,0.0,12893.53,12884.35,6134.64,6758.89,0.0,0.0,0.0,Oct-2018,51.6,,Jan-2022,0.0,,1,INDIVIDUAL
976377,12000,12000.0,12000.0,60 ,16.49,294.96,D,D3,10+ ,RENT,48000.0,Verified,Jun-2017,Charged Off,n,small_business,18.63,0,Nov-1988,0,,,9,18,0.0,0.0,7138.55,7138.55,3642.22,3451.38,44.9512792736,0.0,0.0,Jul-2019,30.19,,Jan-2022,0.0,,1,INDIVIDUAL
976325,17000,17000.0,16950.0,36 ,12.99,572.72,C,C1,1 ,RENT,35400.0,Verified,Jun-2017,Charged Off,n,debt_consolidation,15.97,0,Nov-2001,1,78.0,,4,26,0.0,0.0,12627.04,12589.93,9574.46,3002.42,28.5909689289,21.57,0.0,Apr-2019,1174.08,,Jan-2022,0.0,,1,INDIVIDUAL
976023,10000,,10000.0,60 ,,219.88,B,B4,7 ,RENT,43008.0,Not Verified,Jun-2017,Charged Off,n,other,19.95,0,Jan-2000,0,44.0,,4,11,0.0,0.0,8703.52,8703.52,5439.46,2618.5,15.0,630.56,6.3056,Jul-2020,377.16,,Dec-2020,0.0,,1,INDIVIDUAL
976015,2000,2000.0,2000.0,36 ,6.99,61.75,A,A3,,MORTGAGE,26784.0,Not Verified,Jun-2017,Charged Off,n,other,9.99,0,May-1973,0,36.0,,8,23,0.0,0.0,1049.87,1049.87,835.69,150.07,0.0,64.11,11.5398,Oct-2018,61.75,,Mar-2019,0.0,,1,INDIVIDUAL
974777,12325,12325.0,12075.0,60 ,11.49,271.0,B,B4,2 ,RENT,42000.0,Not Verified,Jun-2017,Charged Off,n,house,17.03,0,Sep-1998,1,,,11,18,0.0,0.0,12325.0,12075.0,0.0,0.0,0.0,12325.0,0.0,,0.0,,Jan-2022,0.0,,1,INDIVIDUAL
974348,14000,14000.0,13271.0068106,60 ,18.39,358.49,E,E2,4 ,MORTGAGE,83000.0,Verified,Jul-2017,Charged Off,n,debt_consolidation,14.66,1,May-1993,0,20.0,,11,55,0.0,0.0,5376.6,3769.17,2406.49,2970.11,0.0,0.0,0.0,Nov-2018,358.49,,Jan-2022,0.0,,1,INDIVIDUAL
974247,28000,28000.0,27975.0,60 ,19.69,737.01,E,E5,8 ,MORTGAGE,160000.0,Verified,Jun-2017,Charged Off,n,debt_consolidation,16.15,0,Jun-1997,2,,,16,40,0.0,0.0,30033.75,30007.09,13421.53,13110.83,0.0,3501.39,630.250200013,Jul-2020,111.56,,Nov-2020,0.0,,1,INDIVIDUAL
973541,2000,2000.0,2000.0,36 ,13.99,68.35,C,C3,2 ,RENT,27600.0,Source Verified,Jun-2017,Charged Off,n,other,2.83,0,Sep-2004,2,80.0,,8,12,0.0,0.0,310.37,310.37,136.28,68.17,0.0,105.92,19.0656,Sep-2017,68.35,,Feb-2018,0.0,,1,INDIVIDUAL
973225,4650,4650.0,4650.0,36 ,13.49,157.78,C,C2,3 ,RENT,43000.0,Source Verified,Jun-2017,Charged Off,n,debt_consolidation,10.35,0,Sep-2000,2,36.0,,11,45,0.0,0.0,2687.73,2687.73,1789.85,724.54,0.0,173.34,1.79,Nov-2018,210.37,,Mar-2019,0.0,,1,INDIVIDUAL
973062,13175,,13175.0,60 ,11.99,293.01,B,B5,< 1 ,MORTGAGE,85000.0,Not Verified,Jun-2017,Charged Off,n,small_business,9.77,1,May-2000,0,7.0,,6,12,0.0,0.0,7554.22,7554.22,4337.71,2677.6,14.9600696222,523.95,5.0755000022,Jul-2019,586.02,,Nov-2019,0.0,,1,INDIVIDUAL
972947,20000,20000.0,20000.0,60 ,21.36,545.13,F,F4,< 1 ,RENT,75000.0,Source Verified,Jun-2017,Charged Off,n,credit_card,9.6,0,Aug-1990,0,,,5,8,0.0,0.0,20153.61,20153.61,8722.65,9789.69,0.0,1641.27,16.1919,Apr-2020,545.13,,Sep-2020,0.0,,1,INDIVIDUAL
972916,18000,18000.0,18000.0,36 ,22.48,691.91,G,G2,10+ ,MORTGAGE,300000.0,Verified,Jun-2017,Charged Off,n,debt_consolidation,19.32,0,Oct-1984,0,53.0,,26,43,0.0,0.0,13719.62,13719.62,8000.64,5136.91,0.0,582.07,6.19,Jan-2019,691.91,,Jun-2019,0.0,,1,INDIVIDUAL
972827,12000,12000.0,12000.0,60 ,18.79,309.91,E,E3,9 ,MORTGAGE,72000.0,Source Verified,Jun-2017,Charged Off,n,debt_consolidation,12.33,0,Nov-2006,1,,,6,7,0.0,0.0,5225.49,5225.49,1897.54,2749.9,0.0,578.05,5.34,Nov-2018,329.04,,Mar-2019,0.0,,1,INDIVIDUAL
972614,8400,8400.0,8400.0,60 ,15.99,204.23,D,D2,6 ,MORTGAGE,163400.0,Source Verified,Jun-2017,Charged Off,n,other,4.16,5,Dec-1999,1,10.0,,7,15,0.0,0.0,8496.0,8496.0,4660.19,3267.78,0.0,568.03,5.3103000024,Sep-2020,204.23,,Jan-2021,0.0,,1,INDIVIDUAL
972551,15400,15400.0,15400.0,60 ,17.49,386.8,D,D5,10+ ,MORTGAGE,75000.0,Source Verified,Jun-2017,Charged Off,n,debt_consolidation,10.77,0,Jul-2001,1,,,8,15,0.0,0.0,13283.35,13283.35,6265.58,5722.31,0.0,1295.46,12.9545999975,Feb-2020,79.61,,Jun-2020,0.0,,1,INDIVIDUAL
971772,6000,6000.0,6000.0,60 ,16.49,147.48,D,D3,4 ,RENT,95004.0,Verified,Jun-2017,Charged Off,n,debt_consolidation,1.48,0,Oct-2006,1,,,4,6,0.0,0.0,702.53,702.53,196.74,243.36,0.0,262.43,2.48,Sep-2017,147.48,,Feb-2018,0.0,,1,INDIVIDUAL
971436,7200,7200.0,7175.0,60 ,13.49,165.64,C,C2,6 ,RENT,63996.0,Not Verified,Jun-2017,Charged Off,n,other,1.09,0,Mar-2004,1,,,5,10,0.0,0.0,7888.88,7861.56,5306.07,2525.25,30.0,27.56,0.0,Apr-2021,320.0,,Jan-2022,0.0,,1,INDIVIDUAL
